/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00002-30003_0_4.jpg,813,889,910,1009,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00002-30003_0_5.jpg,685,572,1268,1192,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00002-30003_0_6.jpg,831,912,888,991,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00002-30003_0_7.jpg,764,895,895,1031,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00002-30003_0_8.jpg,818,926,870,1005,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00002-30003_0_9.jpg,789,914,884,998,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00002-30003_0_10.jpg,844,895,896,971,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00002-30003_0_11.jpg,827,872,953,989,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00002-30003_0_12.jpg,811,808,1011,1009,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00004-40001_0_0.jpg,966,1004,1498,1425,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00004-40001_0_1.jpg,1212,1112,1472,1351,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00004-40001_0_2.jpg,1096,1095,1567,1398,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00004-40001_0_3.jpg,908,765,1607,1482,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00004-40001_0_4.jpg,940,812,1355,1387,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00004-40001_0_5.jpg,1281,1148,1473,1311,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00004-40001_0_6.jpg,986,1056,1363,1352,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00004-40001_0_7.jpg,984,1085,1220,1319,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00004-40001_0_8.jpg,1168,1051,1520,1305,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00004-40003_0_0.jpg,1187,1238,1373,1412,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00004-40003_0_1.jpg,1138,1192,1450,1431,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00005-40001_0_0.jpg,958,420,1477,876,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00005-40001_0_1.jpg,929,475,1468,1221,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00005-40001_0_2.jpg,946,502,1281,960,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00005-40001_0_3.jpg,986,513,1358,812,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00005-40001_0_4.jpg,956,776,1442,1385,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00005-40001_0_5.jpg,968,541,1203,831,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00005-40001_0_6.jpg,899,342,1618,1007,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00005-40003_0_0.jpg,1039,0,1345,310,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00005-40003_0_1.jpg,1090,0,1334,209,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00005-40003_0_2.jpg,1108,0,1473,275,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00005-40003_0_3.jpg,926,242,1468,885,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00005-40003_0_4.jpg,1016,542,1537,1015,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00005-40003_0_5.jpg,980,0,1407,521,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00005-40003_0_6.jpg,1058,4,1255,244,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00005-40003_0_7.jpg,1249,619,1507,916,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00005-40003_0_8.jpg,970,0,1599,654,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00005-40003_0_9.jpg,1134,11,1270,156,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00005-40003_0_10.jpg,1050,0,1523,369,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00006-30002_0_0.jpg,0,405,331,665,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00006-30002_0_1.jpg,13,422,237,615,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00006-30002_0_2.jpg,38,439,153,556,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00006-30002_0_3.jpg,0,332,315,725,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00006-30002_0_4.jpg,0,398,191,587,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00006-30002_0_5.jpg,45,452,134,528,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00006-30002_0_6.jpg,62,461,264,648,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00006-30002_0_7.jpg,43,458,192,598,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00006-30002_0_8.jpg,71,467,126,531,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00006-30002_0_9.jpg,0,271,394,870,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00006-30002_0_10.jpg,88,487,244,608,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00006-30002_0_11.jpg,57,462,119,513,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00007-30003_0_0.jpg,1141,0,1510,361,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00008-30001_0_0.jpg,1137,449,1557,841,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00008-30001_0_1.jpg,1226,513,1482,790,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00009-30001_0_0.jpg,1249,299,1581,632,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00009-30001_0_1.jpg,1113,395,1596,993,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00009-30001_0_2.jpg,1145,299,1533,789,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00009-30001_0_3.jpg,1207,352,1462,608,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00009-30001_0_4.jpg,1290,365,1512,573,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00009-30001_0_5.jpg,1086,525,1648,1223,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00009-30001_0_6.jpg,1092,674,1309,980,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00009-30001_0_7.jpg,1067,477,1412,983,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00009-30001_0_8.jpg,1311,407,1476,547,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00009-30001_0_9.jpg,1226,406,1598,724,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00009-30001_0_10.jpg,1155,208,1781,907,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00009-30001_0_11.jpg,1153,748,1591,1309,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00009-30001_0_12.jpg,1126,656,1522,1006,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00009-30002_0_0.jpg,0,789,255,1128,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00009-30002_0_1.jpg,0,661,276,1189,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00009-30002_0_2.jpg,0,752,215,1051,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00009-30002_0_3.jpg,22,810,299,1071,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00009-30002_0_4.jpg,41,899,100,956,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00009-30002_0_5.jpg,0,477,247,1056,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00009-30002_0_6.jpg,0,822,133,1002,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00009-30002_0_7.jpg,28,884,118,969,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00009-30002_0_8.jpg,0,822,195,1041,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00009-30002_0_9.jpg,0,372,139,661,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00009-30002_0_10.jpg,73,878,264,1115,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00009-30003_0_0.jpg,1094,390,1591,979,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00009-30003_0_1.jpg,1187,536,1551,911,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00009-30003_0_2.jpg,1062,207,1469,888,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00009-30003_0_3.jpg,1154,311,1456,739,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00009-30003_0_4.jpg,1252,621,1495,938,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00009-30003_0_5.jpg,1300,728,1370,819,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00009-30003_0_6.jpg,1001,149,1731,943,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00009-30003_0_7.jpg,1276,682,1431,887,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00009-30003_0_8.jpg,1056,541,1461,1027,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00009-30003_0_9.jpg,1265,538,1317,599,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00009-30003_0_10.jpg,1198,447,1437,791,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00009-30003_0_11.jpg,1177,390,1379,637,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00009-30003_0_12.jpg,1243,410,1517,706,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00009-30003_0_13.jpg,1173,670,1382,883,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00009-30003_0_14.jpg,1312,734,1354,800,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00009-30003_0_15.jpg,1125,228,1380,618,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00009-30003_0_16.jpg,1238,596,1424,860,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00009-30003_0_17.jpg,1222,474,1372,653,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00009-30003_0_18.jpg,1283,732,1379,864,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00009-30003_0_19.jpg,1227,434,1280,495,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00009-30003_0_20.jpg,1080,536,1728,1164,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00009-30003_0_21.jpg,1299,723,1346,787,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00009-30003_0_22.jpg,1164,323,1346,566,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00009-30003_0_23.jpg,1252,512,1333,611,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00009-30003_0_24.jpg,1217,448,1339,595,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00009-30003_0_25.jpg,1306,762,1365,836,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00009-30003_0_26.jpg,1094,131,1607,668,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00009-30003_0_27.jpg,1307,724,1453,843,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00009-30003_0_28.jpg,1301,745,1347,812,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00009-30003_0_29.jpg,1121,604,1412,935,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00009-30003_0_30.jpg,1280,691,1378,815,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00009-30003_0_31.jpg,1319,724,1364,788,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00009-30003_0_32.jpg,1235,441,1451,632,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00009-30003_0_33.jpg,1213,411,1294,507,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00009-30003_0_34.jpg,1172,627,1583,1052,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00009-30003_0_35.jpg,1303,665,1490,818,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00009-30003_0_36.jpg,1311,713,1355,773,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00009-30004_0_0.jpg,117,593,303,847,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00009-30004_0_1.jpg,71,531,340,933,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00009-30004_0_2.jpg,0,560,302,882,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00009-30004_0_3.jpg,146,645,285,808,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00009-30004_0_4.jpg,0,359,345,967,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00009-30004_0_5.jpg,82,653,375,1089,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00009-30004_0_6.jpg,0,491,355,1109,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00009-30004_0_7.jpg,56,255,372,794,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00009-30004_0_8.jpg,0,460,247,848,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00009-30004_0_9.jpg,14,957,83,1028,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00009-30004_0_10.jpg,203,150,372,458,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00009-30004_0_11.jpg,0,215,344,892,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00009-30004_0_12.jpg,207,225,329,434,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00009-30004_0_13.jpg,175,903,367,1150,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00009-30004_0_14.jpg,126,118,384,621,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00009-30004_0_15.jpg,79,659,261,821,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00009-30004_0_16.jpg,154,617,246,759,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00009-30004_0_17.jpg,220,947,342,1118,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00009-30004_0_18.jpg,109,437,321,780,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00009-30004_0_19.jpg,1,944,99,1046,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00009-30004_0_20.jpg,167,693,257,805,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00009-30004_0_21.jpg,180,621,223,686,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00009-30004_0_22.jpg,165,612,231,715,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00009-30004_0_23.jpg,0,626,257,1006,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00009-30004_0_24.jpg,118,819,402,1191,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00009-30004_0_25.jpg,138,544,271,748,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00009-30004_0_26.jpg,156,0,404,447,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00009-30004_0_27.jpg,153,563,367,817,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00009-30004_0_28.jpg,218,284,281,384,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00009-30004_0_29.jpg,138,668,240,784,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00009-30004_0_30.jpg,0,597,383,1345,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00010-40002_0_0.jpg,175,342,604,944,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00010-40002_0_1.jpg,96,365,643,1257,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00010-40003_0_0.jpg,633,392,1112,1013,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00010-40003_0_1.jpg,606,359,1282,1318,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00010-40003_0_2.jpg,645,701,1224,1217,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00010-40003_0_3.jpg,717,468,1212,855,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00010-40003_0_4.jpg,781,465,1052,746,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00010-40003_0_5.jpg,850,773,1298,1299,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00010-40003_0_6.jpg,600,577,1052,1134,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00010-40003_0_7.jpg,774,577,1365,1167,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00010-40003_0_8.jpg,653,489,989,780,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00010-40003_0_9.jpg,734,712,1484,1377,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00010-40004_0_0.jpg,0,505,779,1203,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00010-40004_0_1.jpg,194,511,733,1061,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00010-40004_0_2.jpg,21,509,541,1056,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00010-40004_0_3.jpg,0,599,424,1185,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00010-40004_0_4.jpg,0,690,329,1028,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00010-40004_0_5.jpg,0,727,260,989,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00010-40004_0_6.jpg,84,691,333,970,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00010-40004_0_7.jpg,193,683,512,928,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00010-40004_0_8.jpg,307,650,572,953,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00011-3_0_0.jpg,918,419,1304,690,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00011-3_0_1.jpg,1011,449,1275,644,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00011-3_0_2.jpg,1103,469,1246,601,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00011-3_0_3.jpg,1072,401,1482,690,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00011-3_0_4.jpg,887,357,1391,774,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00011-3_0_5.jpg,889,278,1589,877,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00011-3_0_6.jpg,1061,481,1222,635,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00012-30001_0_0.jpg,997,925,1366,1333,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00012-30001_0_1.jpg,908,961,1460,1435,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00012-30001_0_2.jpg,1054,1041,1325,1294,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00012-30001_0_3.jpg,922,674,1484,1358,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00012-30001_0_4.jpg,1054,1014,1528,1363,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00012-30001_0_5.jpg,877,1031,1309,1341,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00012-30001_0_6.jpg,1010,605,1417,1174,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00012-30001_0_7.jpg,1142,1094,1279,1226,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00012-30001_0_8.jpg,1121,1082,1360,1246,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00012-30001_0_9.jpg,1135,1063,1486,1285,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00012-30002_0_0.jpg,0,566,385,924,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00013-0001_0_0.jpg,967,898,1145,1119,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00013-0001_0_1.jpg,1003,936,1119,1070,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00013-0001_0_2.jpg,900,868,1188,1179,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00013-0001_0_3.jpg,695,819,1096,1187,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00013-0001_0_4.jpg,1024,956,1097,1043,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00013-0001_0_5.jpg,810,758,1252,1191,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00013-0001_0_6.jpg,819,842,1125,1102,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00013-0001_0_7.jpg,914,902,1291,1269,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00013-0001_0_8.jpg,643,729,1180,1303,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00013-0001_0_9.jpg,1014,968,1078,1030,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00013-0001_0_10.jpg,946,950,1103,1096,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00013-0001_0_11.jpg,922,697,1250,1062,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00013-0001_0_12.jpg,1011,898,1175,1052,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00013-0004_0_0.jpg,399,671,731,1102,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00013-0004_0_1.jpg,456,735,678,1028,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00013-0004_0_2.jpg,510,786,687,979,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00013-0004_0_3.jpg,284,628,782,1208,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00013-0004_0_4.jpg,520,738,768,997,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00013-0004_0_5.jpg,526,784,640,931,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00013-0004_0_6.jpg,496,632,803,1057,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00014-30001_0_0.jpg,1141,259,1613,657,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00014-30001_0_1.jpg,1105,318,1495,594,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00014-30002_0_0.jpg,226,869,342,977,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00014-30002_0_1.jpg,0,683,87,773,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00014-30002_0_2.jpg,0,663,80,799,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00014-30002_0_3.jpg,191,845,366,991,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00014-30003_0_0.jpg,1084,570,1159,647,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00014-30003_0_1.jpg,1068,553,1176,670,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00014-30004_0_0.jpg,161,738,525,1137,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00014-30004_0_1.jpg,225,829,478,1114,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00014-30004_0_2.jpg,41,779,606,1217,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00014-30004_0_3.jpg,0,704,381,1077,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00014-30004_0_4.jpg,0,604,591,1207,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00015-30003_0_0.jpg,999,0,1482,392,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00015-30003_0_1.jpg,937,734,1345,1286,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00015-30003_0_2.jpg,903,207,1460,844,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00015-30003_0_3.jpg,911,0,1498,609,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00015-30003_0_4.jpg,1054,18,1329,346,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00015-30003_0_5.jpg,994,15,1260,274,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00015-30003_0_6.jpg,904,528,1452,1197,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00015-30003_0_7.jpg,829,0,1629,1067,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00015-30003_0_8.jpg,910,0,1311,410,N
/home/huray/data/NCC_trainset/img_retinanet/new_normal/normal-00015-30003_0_9.jpg,998,755,1275,1131,N
